id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9394554,Holidays Teatro Pace Navona - Modern  WiFi & A/C,48726987,Papa Carlo,,I Centro Storico,41.89915,12.47152,Entire home/apt,136,3,164,2021-10-30,2.32,2,287,18,CVN-005013-6
9396562,WHITE Tiber LOFT,4571163,Laura,,XII Monte Verde,41.87337,12.46936,Entire home/apt,100,3,2,2019-01-02,0.03,13,311,0,
9398069,Splendid View in the Heart of Rome - unique apt,16981562,Livia,,I Centro Storico,41.90889,12.47573,Entire home/apt,198,2,92,2021-11-03,1.32,2,307,12,
9398332,apARTment - cozy home at few steps from Metro A,48743608,Maria Luisa,,VII San Giovanni/Cinecittà,41.87503,12.52329,Entire home/apt,55,2,170,2020-02-18,2.63,1,43,0,
9398939,"Roma, indipendent entrance apartment monolocale",48746296,Stefano,,VII San Giovanni/Cinecittà,41.8342,12.55861,Entire home/apt,41,1,31,2018-01-28,0.43,1,126,0,
9399155,Dwuosobowy pokój w Rzymie,48747045,Grzegorz,,VIII Appia Antica,41.86107,12.50057,Private room,25,1,0,,,1,0,0,
9399160,Central Pinkish & Blue Tiny Flat with loft bed,6700045,Daniela,,I Centro Storico,41.89609,12.4939,Entire home/apt,53,3,124,2021-11-02,1.85,1,17,8,
9399896,Modern Studio flat near VATICAN Museum&St.Peter's,33202725,Giorgio,,I Centro Storico,41.90799,12.45414,Entire home/apt,58,2,178,2021-11-26,2.47,2,276,18,QA/2020/29537
9399910,ORANGE CHOCOLATE - Close to St Paul - Metro B,44482800,Sogeimm,,VIII Appia Antica,41.85649,12.47784,Private room,65,1,2,2018-07-16,0.04,4,28,0,
9401218,LEMON CREAM - Close to St Paul,44482800,Sogeimm,,VIII Appia Antica,41.85501,12.4775,Private room,65,1,3,2016-08-21,0.04,4,28,0,
9401775,PISTACHIO&VANILLA- close to St Paul,44482800,Sogeimm,,VIII Appia Antica,41.85516,12.47952,Private room,75,2,1,2020-01-04,0.04,4,28,0,
9402614,DOMUS VESPASIANO,15061856,Andrea,,I Centro Storico,41.90862,12.45789,Entire home/apt,100,2,84,2020-03-04,1.16,2,145,0,
9405127,B&B nel centro storico di Roma 1,36528748,Lidia,,I Centro Storico,41.90021,12.49249,Hotel room,96,1,31,2020-02-23,0.53,4,291,0,
9405703,DBP Doppia con bagno in camera,26209909,Teresa,,XIV Monte Mario,41.92495,12.42739,Private room,60,1,5,2019-04-02,0.07,2,20,0,
9409321,Casa Egle,48789670,Luigi,,I Centro Storico,41.89319,12.47624,Entire home/apt,120,2,33,2020-03-05,0.47,1,37,0,
9409667,Unique penthouse with beautiful Terraces and view!,88086,Fabio,,I Centro Storico,41.89502,12.47792,Entire home/apt,181,4,28,2021-10-14,0.40,1,190,5,
9410653,Leisure & Working space in Piazza Navona,5660112,Maria Vittoria,,I Centro Storico,41.89803,12.47257,Entire home/apt,95,2,86,2021-11-26,1.18,1,358,3,1336
9417019,Casa Vacanze Giulietta,48827138,Giulietta,,II Parioli/Nomentano,41.91023,12.52506,Entire home/apt,66,3,13,2019-04-12,0.23,1,342,0,
9418019,Villa at the foot of the Castelli R,45418208,Cristiano,,VII San Giovanni/Cinecittà,41.82198,12.62428,Private room,14,15,4,2021-09-27,0.06,4,317,1,
9421833,Lux Properzio Apartment,48847299,Sabrina,,I Centro Storico,41.90488,12.46195,Entire home/apt,200,2,35,2021-08-19,0.48,1,203,2,
9422899,My holiday's embassy - Macao,12314256,Luca,,I Centro Storico,41.90603,12.49956,Entire home/apt,110,3,50,2020-03-03,0.69,2,0,0,
9441183,Trastevere: Gioachino Belli,39679443,Valeria,,I Centro Storico,41.88871,12.46961,Entire home/apt,130,2,7,2021-01-17,0.10,11,181,2,
9441484,Trastevere: Cecilia Metella,39679443,Valeria,,I Centro Storico,41.88994,12.46851,Entire home/apt,130,2,14,2021-11-29,0.19,11,281,5,
9441751,Trastevere: E. De Pimentel,39679443,Valeria,,I Centro Storico,41.8886,12.46732,Entire home/apt,130,2,4,2021-08-09,0.06,11,294,1,
9451592,apartment home in Rome neighborhood,10079875,Adrienne,,III Monte Sacro,41.98949,12.55464,Private room,58,1,0,,,1,90,0,
9455138,Victoria House - Colosseum,4289323,Dario,,I Centro Storico,41.88732,12.49775,Entire home/apt,71,1,313,2020-03-11,4.32,6,0,0,
9455259,Unusual home a livable sculpture,8300257,Alessandro,,III Monte Sacro,41.93454,12.53959,Entire home/apt,50,2,255,2021-11-30,3.54,3,142,23,
9457306,Front Basilica! 8 pax,46956813,Michele,,I Centro Storico,41.8991,12.49974,Private room,350,1,1,2016-01-19,0.01,7,0,0,
9459141,Nonna Grazia Rome vicino Stazione Termini WIFI A/C,49018306,Romeo,,I Centro Storico,41.89468,12.51279,Entire home/apt,79,3,22,2021-09-21,0.30,1,347,3,
9463048,Apartment in the center of Rome,45653774,Pasquale,,II Parioli/Nomentano,41.89543,12.5147,Entire home/apt,70,2,46,2020-01-09,0.69,4,36,0,ATR-002859-3
9466653,Modern open space in Saint Peter/Vatican,49060488,Maria Pia,,XIII Aurelia,41.89893,12.45724,Entire home/apt,87,2,28,2021-10-11,0.39,2,302,1,CVN-002971-7
9469817,Ary's place,49077796,Arianna,,VII San Giovanni/Cinecittà,41.87119,12.52082,Entire home/apt,55,2,142,2020-03-08,1.97,1,340,0,
9470314,camera singola,45815042,InnVatican,,I Centro Storico,41.90701,12.44638,Private room,45,1,0,,,4,343,0,
9471465,camera tripla,45815042,InnVatican,,I Centro Storico,41.90517,12.44654,Private room,66,1,1,2017-03-17,0.02,4,336,0,
9473021,La Gensola in Trastevere,49096345,Lorenzo,,I Centro Storico,41.889687,12.475955,Entire home/apt,98,1,43,2021-12-07,0.68,2,274,37,
9483256,Martina a Piazza del Popolo,49153432,Massimiliano,,I Centro Storico,41.91148,12.47646,Entire home/apt,200,2,28,2019-03-16,0.38,2,0,0,4386
9486876,Next to the Colosseum Silent Refuge,16981562,Livia,,I Centro Storico,41.88966,12.50115,Entire home/apt,147,4,25,2019-12-30,0.35,2,156,0,
9490297,Pantheon Square is an amazing sight,49187888,Chiara,,I Centro Storico,41.89648,12.4794,Entire home/apt,204,4,62,2021-12-03,0.92,1,207,14,
9492725,Home Holidays 'Da Andrea' - Just like your home,49201106,Andrea,,III Monte Sacro,41.94156,12.52066,Entire home/apt,52,7,9,2021-09-18,0.13,1,333,1,CVN-004534-4
9498104,Elegant Vatican Apartment 5stars - ID1044,30889934,Enrico,,I Centro Storico,41.90721,12.45584,Entire home/apt,89,2,189,2021-12-06,2.67,1,63,6,ID1044
9500036,"Residenza delle Arti, Trastevere",49236984,Ursuzla,,I Centro Storico,41.88803,12.47344,Private room,100,1,4,2018-04-03,0.06,1,365,0,
9500154,Central house,4081523,Valentina,,IV Tiburtina,41.91256,12.52852,Entire home/apt,85,3,5,2016-08-07,0.07,7,323,0,
9501825,OFFER ! Navona Penthouse by Laura,8383844,Laura Ed Ezio,,I Centro Storico,41.90046,12.47067,Entire home/apt,155,1,4,2019-04-26,0.06,26,301,0,
9503394,STANZA SINGOLA MUSIC ROMA WITH PRIVATE BATHROOM,45579555,Paola,,IX Eur,41.81175,12.44124,Private room,30,2,32,2021-10-15,0.45,1,336,1,
9504442,La Gensola in Trastevere,49096345,Lorenzo,,I Centro Storico,41.889736,12.475862,Entire home/apt,139,1,7,2021-10-17,1.50,2,264,7,
9504776,A warm nest with an independent entrance:,47207723,Ornella,,V Prenestino/Centocelle,41.88902,12.54399,Entire home/apt,37,1,401,2021-11-29,5.57,1,300,21,
9505198,Italian course + accommodation,16628792,Maria I.,,VII San Giovanni/Cinecittà,41.88466,12.5162,Entire home/apt,80,6,0,,,1,90,0,
9510754,Luxury Apartment Rome Center,49282294,Giorgio,,I Centro Storico,41.90476,12.45844,Entire home/apt,168,2,74,2019-10-04,1.05,2,161,0,
9515337,"Casa di Pia, Roma mai vista prima",49303723,Claudio,,II Parioli/Nomentano,41.92949,12.51805,Entire home/apt,60,2,1,2015-12-12,0.01,1,0,0,
9519122,B&B La Finestra sul mondo - Sahara,11689191,Cris & Faby,,II Parioli/Nomentano,41.92767,12.52209,Private room,38,1,5,2019-09-30,0.09,5,358,0,
9520555,sunny terrace house,49327061,Eva,,V Prenestino/Centocelle,41.88325,12.54318,Private room,24,2,29,2020-03-31,0.42,1,310,0,
9524510,Fiammetta House Center of Rome,49342686,Fiammetta,,I Centro Storico,41.89714,12.4724,Entire home/apt,44,2,46,2020-01-02,0.68,1,352,0,
9526881,In the heart of Rome: cozy apartment near Pantheon,49273010,Sandra,,I Centro Storico,41.89524,12.47815,Entire home/apt,120,2,93,2021-08-14,1.34,2,309,3,CVN-004779-6
9531100,Scoprendo Roma - appartamento,49352150,Bruno,,XII Monte Verde,41.86885,12.45052,Entire home/apt,109,3,47,2019-10-24,0.67,1,311,0,
9534199,Camera Singola Con Bagno privato,29891206,Hotel Cinquantatre,,I Centro Storico,41.90456,12.49133,Private room,99,1,2,2018-04-15,0.03,5,363,0,
9535794,B&B La Finestra sul Mondo - Natura,11689191,Cris & Faby,,II Parioli/Nomentano,41.92866,12.52401,Private room,38,1,2,2019-10-26,0.06,5,355,0,
9537890,Chalet indipendente in uliveto,49402805,Max,,XV Cassia/Flaminia,42.05746,12.46054,Entire home/apt,55,5,0,,,1,365,0,
9538350,Quiet Country House in Rome city,1329045,Fabio,,XI Arvalia/Portuense,41.84788,12.44442,Private room,60,1,29,2021-10-31,0.45,6,278,6,
9539566,Cancelleriadieci_View,45260309,Alessandro,,I Centro Storico,41.8996,12.4713,Hotel room,106,2,77,2021-11-18,1.06,7,334,10,
9542241,Tenuta Colle Mattia Roma-Suite Bellavista,44915276,Giuseppe E Alessandra,,VI Roma delle Torri,41.83062,12.73222,Entire home/apt,120,3,33,2021-10-28,0.46,4,364,11,
9542344,Camera Moderna Bagno Privato WIFI FREE,48596595,Leone,,VII San Giovanni/Cinecittà,41.85515,12.57144,Private room,65,2,6,2018-09-24,0.09,2,84,0,
9544337,St. Peter Loft,49429398,Gaetano,,I Centro Storico,41.90691,12.44938,Entire home/apt,75,3,95,2020-03-11,1.36,1,283,0,
9544519,Rhome192,49428851,Vincenzo,,I Centro Storico,41.90844,12.46716,Private room,79,2,31,2019-10-24,0.43,7,0,0,
9544819,Room in Rome near Ostia Antica ruins & airport (2),11008291,Frank,,X Ostia/Acilia,41.73651,12.27861,Private room,49,1,2,2021-09-14,0.05,5,365,1,
9545108,Delicious Private Room - ground floor - Rome,31429632,Roberto,,V Prenestino/Centocelle,41.87707,12.56835,Private room,46,1,3,2017-01-01,0.05,1,365,0,
9551899,Studio Flat Generosa,49464199,Cinzia,,XI Arvalia/Portuense,41.83815,12.42373,Entire home/apt,30,3,65,2021-02-21,0.91,1,69,1,
9555858,Charming house in Parioli! NEW!!!,15295676,Beatrice,,II Parioli/Nomentano,41.92865,12.48577,Entire home/apt,70,3,28,2021-11-30,0.40,2,162,6,
9555935,Residenza Respighi,36852422,Antonella,,I Centro Storico,41.90795,12.47916,Entire home/apt,116,3,6,2021-07-14,0.12,2,270,4,
9556330,"Cozy, Stylish Apartment in an Old Palace",28103177,Andrea,,I Centro Storico,41.90061,12.46648,Entire home/apt,63,2,325,2021-12-04,4.44,1,147,33,
9556558,Loft in the heart of the Trident,49483257,Carlo,,I Centro Storico,41.90823,12.476,Entire home/apt,58,1,100,2020-01-02,1.38,1,285,0,
9562340,Viale Libia - Roma- Double Room + ensuite bathroom,49109487,Ornella,,II Parioli/Nomentano,41.93152,12.51901,Private room,35,1,0,,,3,0,0,
9562760,LUXURY SUITES AND APARTMENTS A,14556762,Teresa,,I Centro Storico,41.89922,12.4922,Entire home/apt,96,1,195,2021-12-07,3.24,6,306,29,
9566813,beb alma mater camera san pietro,49529640,Alessandro,,XIII Aurelia,41.89842,12.43382,Private room,79,1,0,,,1,364,0,
9569969,Boncompagni Suite Rome 61,49543861,MAurizio,,I Centro Storico,41.90825,12.49176,Entire home/apt,29,1,159,2020-03-04,2.20,2,0,0,
9571392,House Giuliva,4120994,Flavia,,I Centro Storico,41.90054,12.49785,Entire home/apt,62,3,253,2021-11-15,3.56,6,85,22,
9571620,Dalla magia di Roma al relax in un monolocale accogliente e luminoso,49551463,Paola,,VII San Giovanni/Cinecittà,41.87643,12.52722,Entire home/apt,51,2,252,2021-11-13,3.56,1,286,21,CIU = CVN-005019-3     CISE = ID 269
9571661,Appartamento Silenzioso - Metro B1,31635127,Giuseppe,,III Monte Sacro,41.94317,12.53672,Private room,44,3,0,,,1,87,0,
9572656,RhOME63 elegant apartment St. Peter,49555962,Maria Valeria,,I Centro Storico,41.91202,12.45446,Entire home/apt,79,2,55,2020-02-25,1.21,1,68,0,
9572688,Elegante camera da letto zona Vaticano,27795710,Ermanno,,XIV Monte Mario,41.91311,12.44081,Private room,100,2,0,,,1,311,0,
9574465,Orange central studio,49563010,Anna & Ivano,,I Centro Storico,41.89239,12.47367,Entire home/apt,36,2,128,2021-11-21,1.81,2,320,19,
9576861,Rose in Rome - Wood Double Room,15714872,Rosa,,I Centro Storico,41.90539,12.44428,Private room,39,2,325,2020-08-07,4.50,3,175,0,
9581590,Home sweet Home - dolce e luminoso soggiorno,49599394,Italo,,XI Arvalia/Portuense,41.86471,12.46603,Entire home/apt,49,2,68,2021-11-21,0.95,1,295,5,
9586247,Ricordi & passioni,38639506,Alessia,,III Monte Sacro,41.94544,12.5289,Entire home/apt,32,6,6,2019-09-21,0.09,1,113,0,
9587110,cancelleriadieci_Appartament up to 2 persons,45260309,Alessandro,,I Centro Storico,41.89762,12.47134,Hotel room,151,2,64,2018-11-07,0.90,7,260,0,
9587470,SPACIOUS APARTMENT WITH BIG TERRACE AT COLOSSEUM,2353,Edoardo,,I Centro Storico,41.89467,12.50893,Entire home/apt,120,3,98,2020-06-21,1.39,1,130,0,
9588071,Appartamento accogliente e luminoso,49628728,Fabio,,XV Cassia/Flaminia,41.96764,12.43421,Entire home/apt,40,1,0,,,1,334,0,
9588250,pace e creativita',35935396,Germana,,XI Arvalia/Portuense,41.86374,12.4254,Entire home/apt,60,3,1,2016-08-16,0.02,1,85,0,
9588899,Ospiti in Atelier di pittura ROMA,1108471,Paola,,VII San Giovanni/Cinecittà,41.86478,12.53493,Private room,39,2,47,2019-10-15,0.65,2,162,0,
9590775,Appartamento Royal House Vaticano,37390192,Valerio,,I Centro Storico,41.91497,12.45153,Hotel room,260,1,24,2018-08-10,0.33,3,0,0,
9594328,Balcony Silent Suite with Two Bedrooms,40090756,Paola,,I Centro Storico,41.90461,12.46139,Entire home/apt,112,5,182,2020-02-17,2.69,5,0,0,
9598605,"Via Antonio Viri 55, Infernetto",49678893,Kojo,,X Ostia/Acilia,41.74279,12.36268,Entire home/apt,100,1,0,,,1,364,0,
9600534,CasaVacanze Acquedotto Alessandrino,41688523,Alessandro,,VI Roma delle Torri,41.87205,12.59485,Entire home/apt,45,1,2,2018-10-07,0.04,1,222,0,
9601965,appartamento riservato  silenzioso,49691692,Marco,,VI Roma delle Torri,41.86022,12.63622,Entire home/apt,40,1,0,,,1,0,0,
9603941,App.to moderno e luminoso Roma,49699906,Elvira,,V Prenestino/Centocelle,41.89102,12.52065,Entire home/apt,73,2,1,2018-04-07,0.02,1,362,0,
9606007,Daisy Romantic Apartment,39669585,Luciano,,VII San Giovanni/Cinecittà,41.88076,12.51636,Entire home/apt,49,3,5,2021-11-20,0.15,7,86,3,
9606517,comfortable bed near the center,17535664,Silvia,,VII San Giovanni/Cinecittà,41.8746,12.51075,Private room,35,1,12,2021-10-24,0.17,3,180,1,
9608623,Cozy flat near St. Peter's Square,49717944,Marina,,I Centro Storico,41.89906,12.45835,Entire home/apt,84,3,114,2021-11-13,1.64,1,322,9,
9613237,charming flat for 2/9 near Vatican City,49002325,Daniele,,I Centro Storico,41.91556,12.46276,Entire home/apt,314,2,24,2021-11-07,0.33,3,351,2,25234
9620260,Happy Home 2c - Camera Matrimoniale,49769746,Daniele,,I Centro Storico,41.8978,12.50356,Hotel room,300,2,20,2020-10-14,0.30,2,17,0,
9620410,Trastevere large apartment with terrace,2405376,Lorenzo,,I Centro Storico,41.89185,12.4679,Entire home/apt,296,4,24,2021-08-21,0.35,56,246,2,
9620896,5BR/5BA - Stunning Rooftop Terrace!,23419754,Michele,,I Centro Storico,41.89574,12.499,Entire home/apt,389,2,45,2021-10-17,0.65,8,6,1,
9621475,lucille's house,15392175,Sabrina,,VII San Giovanni/Cinecittà,41.8863,12.51728,Entire home/apt,56,2,170,2020-01-01,2.43,1,0,0,
9621973,Happy Home 2c - Camera Tripla,49769746,Daniele,,I Centro Storico,41.89748,12.50222,Hotel room,320,1,0,,,2,17,0,
9622867,Rome Double Room  Vatican Museums F,38749719,Vaticana Residenza,,I Centro Storico,41.90772,12.45293,Hotel room,66,1,5,2021-08-11,0.07,6,340,1,
9623238,Rome Double Room Vatican Museums Ap,38749719,Vaticana Residenza,,I Centro Storico,41.90772,12.45293,Hotel room,59,1,5,2021-09-14,0.09,6,336,3,
9623325,Viale Libia -Roma-Single room + private bathroom,49109487,Ornella,,II Parioli/Nomentano,41.93156,12.51916,Private room,35,1,8,2019-11-11,0.25,3,76,0,
9623480,Rome DoubleRoum Residenza Ottaviani,38749719,Vaticana Residenza,,I Centro Storico,41.90749,12.46692,Hotel room,72,1,6,2020-12-20,0.10,6,346,1,
9623908,Cozy apartment in central Rome,3796166,Luigi,,I Centro Storico,41.89538,12.49392,Entire home/apt,51,1,383,2021-11-24,5.23,2,327,35,ATR-006881-2
9623912,Heart in Rome: Campo dei Fiori free wifi,29217203,Alessia,,I Centro Storico,41.8981,12.47142,Entire home/apt,90,3,56,2021-11-03,0.88,4,361,4,
9623976,"holiday house Sofia-Battistini, 8 min.Vatican City",15236687,Luca,,XIII Aurelia,41.90484,12.41741,Entire home/apt,60,1,6,2018-07-02,0.08,2,363,0,
9624685,Easy Trastevere,49786893,Bruna,,XI Arvalia/Portuense,41.87046,12.46748,Private room,38,1,12,2021-10-17,0.17,1,358,1,
9627037,Apartment near to the city center,49795626,Marco,,I Centro Storico,41.89756,12.50379,Entire home/apt,170,7,187,2020-08-08,2.59,1,358,0,ATR-002792-8
9629908,BIG! Vatican Rent Apartment (130mq),49807521,Andrea,,I Centro Storico,41.90952,12.46628,Entire home/apt,136,3,234,2021-11-06,3.22,1,260,10,CVN-001310-2
9630586,MAMAROMA Testaccio apartment,49807873,Fulvio,,I Centro Storico,41.88105,12.47653,Entire home/apt,70,2,241,2021-03-26,3.34,1,14,2,CVN-004636-7
9634262,camere villa borghese,2175241,Annalu',,II Parioli/Nomentano,41.91264,12.49666,Private room,70,6,15,2016-07-06,0.20,3,8,0,
9638903,500 + VESPA,23419754,Michele,,I Centro Storico,41.89576,12.499,Entire home/apt,230,1,2,2018-07-26,0.05,8,113,0,
9642237,Sweet House  S.Lorenzo/Termini,49857955,Stefano,,II Parioli/Nomentano,41.89619,12.51493,Private room,34,1,151,2021-11-30,2.08,1,331,51,
9643003,Guest House - Double Room with Extra Bed,1899384,Arianna,,I Centro Storico,41.90231,12.49034,Hotel room,122,1,17,2018-07-17,0.23,6,357,0,
9643852,The Pilgrims Room,502689,Armando,,I Centro Storico,41.89696,12.47045,Private room,77,2,269,2021-11-14,3.72,6,355,10,
9644424,"APARTMENT NEAR CENTER, JUST  20 MINUTES",13107637,Cristina,,V Prenestino/Centocelle,41.89675,12.55107,Entire home/apt,84,2,282,2021-12-06,3.91,5,335,23,ATR-000912-9
9645897,Grazioso ed accogliente studio,44981893,Fabiana,,II Parioli/Nomentano,41.92824,12.51146,Entire home/apt,30,3,10,2021-09-20,0.14,1,87,4,
9656566,Amazing Apartment Babuino-Margutta,20428282,Nicoletta,,I Centro Storico,41.90859,12.47879,Entire home/apt,101,1,48,2020-02-16,0.68,33,120,0,
9657014,"Rome, the heart of the story",49918297,Gianluca,,I Centro Storico,41.90289,12.48656,Entire home/apt,76,2,97,2019-11-11,1.41,1,0,0,
9657564,DOPPIA LETTI SEPARATI,49893517,Mirage,,I Centro Storico,41.90124,12.5048,Private room,80,1,7,2021-11-13,0.17,6,357,2,12384481003
9657661,SINGOLA,49893517,Mirage,,I Centro Storico,41.90124,12.50263,Private room,70,1,42,2021-09-23,0.57,6,324,4,
9658117,BB Cozy apartment in Monti,7123191,Barbara,,I Centro Storico,41.89556,12.49122,Entire home/apt,125,2,65,2020-02-28,0.92,5,343,0,
9658694,Vatican Armony Suites • B&B •,49924349,Alis,,I Centro Storico,41.90787,12.46738,Private room,59,1,98,2021-11-14,1.34,3,165,13,
9659089,2 Bedroom Apt w/ Terrace and Garden,49925241,Ennio,,XI Arvalia/Portuense,41.83577,12.43114,Entire home/apt,32,2,76,2020-03-18,1.08,1,39,0,
9660306,Piccolo appartamento di charme,43946068,Alessandro,,III Monte Sacro,41.93299,12.52881,Entire home/apt,60,2,2,2017-10-04,0.03,3,312,0,
9661588,CHARMING ROOM WITH TERRACE TERMINI STATION,24025333,Cristina,,I Centro Storico,41.90723,12.50069,Private room,62,2,235,2021-10-30,3.27,5,37,6,
9661940,STAZIONE TERMINI TERRACE WIFI FREE,24025333,Cristina,,I Centro Storico,41.90575,12.50123,Entire home/apt,330,1,18,2020-10-25,0.27,5,0,0,
9664310,Cozy Apt between rome and the sea,44918944,Lela&Gianni,,X Ostia/Acilia,41.76793,12.36628,Entire home/apt,40,1,47,2021-10-03,0.66,1,358,2,
9667300,"B&B Piazza Re di Roma, stazione Tuscolana Roma (M)",14291915,Luca,,VII San Giovanni/Cinecittà,41.88336,12.52094,Hotel room,48,1,29,2021-11-18,0.40,10,357,25,
9669727,"Beautiful, large, quiet Liberty villa with garden",3438501,Danila,,XII Monte Verde,41.87489,12.46075,Entire home/apt,424,3,32,2021-08-23,0.49,5,112,5,
9671076,Mirò Romantic Central Loft,46049183,Alessandro,,I Centro Storico,41.89909,12.46562,Entire home/apt,41,4,74,2021-12-04,1.12,7,309,25,
9671620,Renoir loft romantico e luminoso,46049183,Alessandro,,I Centro Storico,41.89909,12.46562,Entire home/apt,41,4,60,2021-10-14,0.83,7,285,20,
9671721,Dali modern 2 bedroom,46049183,Alessandro,,I Centro Storico,41.89882,12.4662,Entire home/apt,86,4,44,2021-03-31,0.61,7,281,3,
9671751,Luxury Vatican Four Bedroom Apartment,907790,Boris,,I Centro Storico,41.90868,12.45824,Entire home/apt,154,3,28,2019-10-04,0.42,6,38,0,
9671847,Manray graceful modern appartment,46049183,Alessandro,,I Centro Storico,41.89876,12.46637,Entire home/apt,79,4,36,2021-09-16,0.51,7,284,2,
9672255,Domus Clara guesthouse Trastevere,49813930,Eleonora,,I Centro Storico,41.88478,12.47063,Private room,80,1,1,2021-10-21,0.60,4,355,1,13176541004
9673391,Domus Nora guesthouse Ostiense,49813930,Eleonora,,VIII Appia Antica,41.87038,12.48747,Private room,80,1,0,,,4,363,0,
9674027,Double Room near Vatican - Prati B&B,4378552,Alessandra,,I Centro Storico,41.91009,12.45916,Private room,58,2,8,2021-08-01,0.12,2,355,1,
9674978,Apartment close to Vatican,8973851,Stefano,,I Centro Storico,41.90564,12.4645,Entire home/apt,160,3,193,2021-11-15,2.67,46,259,16,
9677715,"B&B Piazza Re Di Roma,stazione Tuscolana. Roma (P)",14291915,Luca,,VII San Giovanni/Cinecittà,41.88363,12.52021,Hotel room,49,1,10,2021-11-15,0.14,10,356,9,
9678179,"B&B Piazza Re di Roma,stazione Tuscolana Roma(Ach)",14291915,Luca,,VII San Giovanni/Cinecittà,41.88341,12.52016,Hotel room,50,1,19,2021-11-16,0.26,10,353,18,
